Record_ID,Store_Name,Store_Street_Address,Additonal_Address,City,State,Zip_Code,Zip4,County,Store_Type,Latitude,Longitude,Incentive_Program,Grantee_Name,ObjectId,geometry
1148345,Panaderia Y Tortilleria Guerrero LLC,2829 N 32nd St,Ste 103,Phoenix,AZ,85008,1264,MARICOPA,Grocery Store,33.479351,-112.01289,NA,NA,147489,"c(-112.01289, 33.479351)"
1323522,Meat Market,13503 W McNichols Rd,NA,Detroit,MI,48235,4155,WAYNE,Supermarket,42.416527,-83.178711,NA,NA,147602,"c(-83.178711, 42.416527)"
1359569,Rahmat Grocery & Meat,2158 W Devon Ave,NA,Chicago,IL,60659,2127,COOK,Grocery Store,41.998051,-87.684822,NA,NA,147762,"c(-87.684822, 41.998051)"
1350065,Jonkia Enterprises Llc,2425 S Wallace St,NA,Chicago,IL,60616,1855,COOK,Grocery Store,41.848736,-87.642006,NA,NA,147854,"c(-87.642006, 41.848736)"
1642201,Zaad Bladna Inc 1,9557 S Jeffery Ave,NA,Chicago,IL,60617,4729,COOK,Grocery Store,41.721218,-87.574898,NA,NA,147915,"c(-87.574898, 41.721218)"
1564042,Jacky Shop 4 Less Inc. 02,3635 W Diversey Ave,NA,Chicago,IL,60647,1161,COOK,Grocery Store,41.931694,-87.718582,NA,NA,148294,"c(-87.718582, 41.931694)"
1350588,H & J Warehouse Inc.,5114 S Racine Ave,NA,Chicago,IL,60609,5011,COOK,Grocery Store,41.800507,-87.655067,NA,NA,148297,"c(-87.655067, 41.800507)"
1372290,Racine One Stop Food Inc,7357 S Racine Ave,NA,Chicago,IL,60636,4111,COOK,Grocery Store,41.75983,-87.653938,NA,NA,148334,"c(-87.653938, 41.75983)"
1563307,Paulina Certified,7622 N Paulina St,NA,Chicago,IL,60626,1018,COOK,Grocery Store,42.020168,-87.673424,NA,NA,149015,"c(-87.673424, 42.020168)"
1306075,Los Altos Ranch Market 6,3415 W Glendale Ave,Ste 15A,Phoenix,AZ,85051,8387,MARICOPA,Super Store,33.538475,-112.13239,NA,NA,149544,"c(-112.13239, 33.538475)"
1306076,Los Altos Ranch Market 5,3223 W Indian School Rd,NA,Phoenix,AZ,85017,4070,MARICOPA,Super Store,33.494907,-112.12788,NA,NA,149545,"c(-112.12788, 33.494907)"
1306078,Los Altos Ranch Market 3,1602 E Roosevelt St,NA,Phoenix,AZ,85006,3678,MARICOPA,Super Store,33.458702,-112.0449,NA,NA,149547,"c(-112.0449, 33.458702)"
1306079,Los Altos Ranch Market 2,5802 W Thomas Rd,NA,Phoenix,AZ,85031,3229,MARICOPA,Super Store,33.48061,-112.18488,NA,NA,149548,"c(-112.18488, 33.48061)"
1306080,Los Altos Ranch Market 1,5833 S Central Ave,NA,Phoenix,AZ,85040,3054,MARICOPA,Super Store,33.393494,-112.07321,NA,NA,149549,"c(-112.07321, 33.393494)"
1378597,Hello Cherry Asian Grocery,6354 N Oakley Ave,NA,Chicago,IL,60659,2006,COOK,Grocery Store,41.997509,-87.68766,NA,NA,149693,"c(-87.68766, 41.997509)"
1378665,Cermak Produce,4804 W Diversey Ave,NA,Chicago,IL,60639,1704,COOK,Super Store,41.931606,-87.746796,NA,NA,149736,"c(-87.746796, 41.931606)"
1257260,Mariano's 8538,3030 N Broadway St,Ste 100,Chicago,IL,60657,5316,COOK,Super Store,41.937393,-87.644325,NA,NA,150170,"c(-87.644325, 41.937393)"
1255456,Gordon Food Service Store MP169,6431 W Fullerton Ave,NA,Chicago,IL,60707,3405,COOK,Supermarket,41.923641,-87.786812,NA,NA,150292,"c(-87.786812, 41.923641)"
1256369,Seafood City Supermarket 25,5033 N Elston Ave,NA,Chicago,IL,60630,1707,COOK,Supermarket,41.972172,-87.746696,NA,NA,150417,"c(-87.746696, 41.972172)"
1398979,Al Rahma Grocery And Halal Foods,2937 E McDowell Rd,NA,Phoenix,AZ,85008,3618,MARICOPA,Grocery Store,33.465748,-112.01792,NA,NA,150650,"c(-112.01792, 33.465748)"
1399232,Ny Fish And Chicken,2748 W Madison St,NA,Chicago,IL,60612,2036,COOK,Grocery Store,41.881439,-87.695831,NA,NA,150746,"c(-87.695831, 41.881439)"
1361636,Farmer's Fresh Market Placeinc,6420 W Fullerton Ave,NA,Chicago,IL,60707,3598,COOK,Super Store,41.925198,-87.786972,NA,NA,151509,"c(-87.786972, 41.925198)"
969343,Rosy's Bakery,3237 W 26th St,NA,Chicago,IL,60623,4034,COOK,Grocery Store,41.844238,-87.706505,NA,NA,151549,"c(-87.706505, 41.844238)"
1361257,H & I Pina Inc,4173 S Archer Ave,NA,Chicago,IL,60632,1870,COOK,Grocery Store,41.817516,-87.698128,NA,NA,151617,"c(-87.698128, 41.817516)"
1399396,Target Store T3317,2434 N Sacramento Ave,NA,Chicago,IL,60647,    ,COOK,Super Store,41.925861,-87.702408,NA,NA,151673,"c(-87.702408, 41.925861)"
1374762,Pete's Wholesale,656 E 75th St,NA,Chicago,IL,60619,2243,COOK,Grocery Store,41.758556,-87.608086,NA,NA,152194,"c(-87.608086, 41.758556)"
1379309,Fresh Stop Produce And Market,930 W Belmont Ave,NA,Chicago,IL,60657,4493,COOK,Grocery Store,41.939968,-87.652832,NA,NA,152443,"c(-87.652832, 41.939968)"
1378865,Asian Grocery Store,2650 W Glenrosa Ave,Ste 10,Phoenix,AZ,85017,4387,MARICOPA,Grocery Store,33.498611,-112.11646,NA,NA,152520,"c(-112.11646, 33.498611)"
1351596,Food Market & Flowers Inc. 43060595,5354 W Diversey Ave,NA,Chicago,IL,60639,1513,COOK,Grocery Store,41.931381,-87.760963,NA,NA,152544,"c(-87.760963, 41.931381)"
1569550,Baba's Mini Market Inc,1002 W 63rd St,NA,Chicago,IL,60621,1314,COOK,Grocery Store,41.779934,-87.649864,NA,NA,152823,"c(-87.649864, 41.779934)"
1380245,Trader Joe's 706,1528 E 55th St,NA,Chicago,IL,60615,    ,COOK,Supermarket,41.795807,-87.58847,NA,NA,153290,"c(-87.58847, 41.795807)"
1379935,Rangoon Burma Llc,6347 N Rockwell St,NA,Chicago,IL,60659,1801,COOK,Grocery Store,41.996998,-87.694687,NA,NA,153383,"c(-87.694687, 41.996998)"
1258040,Tony's Fresh Market 1667,5630 W Belmont Ave,NA,Chicago,IL,60634,5301,COOK,Super Store,41.93858,-87.767952,NA,NA,153490,"c(-87.767952, 41.93858)"
1458226,Target Store T3402,630 N la Salle Dr,NA,Chicago,IL,60654,3725,COOK,Super Store,41.893356,-87.632698,NA,NA,154056,"c(-87.632698, 41.893356)"
1458639,La Hacienda Brands Inc,2420 S Wood St,NA,Chicago,IL,60608,5306,COOK,Super Store,41.847179,-87.671425,NA,NA,154743,"c(-87.671425, 41.847179)"
1363397,Mercado Y Carniceria Sepulveda,1612 W Bell Rd,NA,Phoenix,AZ,85023,3412,MARICOPA,Grocery Store,33.64048,-112.094,NA,NA,155547,"c(-112.094, 33.64048)"
1383762,Local Market,2101 E 71st St,Ste E,Chicago,IL,60649,2119,COOK,Super Store,41.764954,-87.574394,NA,NA,155652,"c(-87.574394, 41.764954)"
1263148,Target 3219,1346 E 53rd St,NA,Chicago,IL,60615,4046,COOK,Super Store,41.799557,-87.593155,NA,NA,156240,"c(-87.593155, 41.799557)"
1385016,Harper Foods,1455 E 57th St,NA,Chicago,IL,60637,1868,COOK,Grocery Store,41.79134,-87.589325,NA,NA,156408,"c(-87.589325, 41.79134)"
1261813,Mariano's 8539,3857 S Dr Martin Luther Jr Dr,NA,Chicago,IL,60653,    ,COOK,Super Store,41.824615,-87.616661,NA,NA,156765,"c(-87.616661, 41.824615)"
1387726,Palms Market,3502 W Greenway Rd,Ste 2,Phoenix,AZ,85053,3847,MARICOPA,Grocery Store,33.625298,-112.13458,NA,NA,157452,"c(-112.13458, 33.625298)"
1387850,Martha's Fresh Market,5958 W Addison St,NA,Chicago,IL,60634,4213,COOK,Grocery Store,41.945976,-87.776337,NA,NA,157743,"c(-87.776337, 41.945976)"
1427060,Super Shopper Food Mart,1351 W 79th St,NA,Chicago,IL,60620,3713,COOK,Grocery Store,41.750214,-87.658157,NA,NA,158092,"c(-87.658157, 41.750214)"
1460312,Valle's Produce #5,6110 W 63rd St,NA,Chicago,IL,60638,4302,COOK,Grocery Store,41.778168,-87.774452,NA,NA,158809,"c(-87.774452, 41.778168)"
1460341,Cermak Fresh Markt,5129 W Belmont Ave,NA,Chicago,IL,60641,4207,COOK,Super Store,41.93845,-87.755577,NA,NA,158842,"c(-87.755577, 41.93845)"
1460488,La Esmeralda ,1005 N Pulaski Rd,Floor 1,Chicago,IL,60651,3641,COOK,Grocery Store,41.899254,-87.72596,NA,NA,158889,"c(-87.72596, 41.899254)"
1568178,Adas Food Market Incorporated,3103 W 63rd St,NA,Chicago,IL,60629,5900,COOK,Grocery Store,41.778931,-87.701088,NA,NA,159555,"c(-87.701088, 41.778931)"
1353163,Evelyn's Food Market,1001 N Pulaski Rd,NA,Chicago,IL,60651,3641,COOK,Grocery Store,41.899139,-87.726135,NA,NA,159848,"c(-87.726135, 41.899139)"
1364360,Annabella Inc,5250 W Fullerton Ave,NA,Chicago,IL,60639,1402,COOK,Grocery Store,41.924122,-87.758156,NA,NA,159979,"c(-87.758156, 41.924122)"
1389976,Fresh Market Place  3,5020 W Fullerton Ave,NA,Chicago,IL,60639,2414,COOK,Supermarket,41.924225,-87.752083,NA,NA,160551,"c(-87.752083, 41.924225)"
1390208,Daily Catch Fish Chicken Plus Seafood,14308 Gratiot Ave,NA,Detroit,MI,48205,2305,WAYNE,Grocery Store,42.435375,-82.977432,NA,NA,160785,"c(-82.977432, 42.435375)"
1390379,Sheeba Meat & Grocery,4307 W Lawrence Ave,NA,Chicago,IL,60630,2652,COOK,Grocery Store,41.968121,-87.735855,NA,NA,161524,"c(-87.735855, 41.968121)"
1330538,Sprouts Farmers Market 41,3320 N 7th Ave,NA,Phoenix,AZ,85013,4170,MARICOPA,Supermarket,33.486813,-112.08321,NA,NA,161661,"c(-112.08321, 33.486813)"
1330319,South Shore Mini Mart Inc,7603 S South Chicago Ave,NA,Chicago,IL,60619,3432,COOK,Grocery Store,41.756893,-87.5924,NA,NA,161914,"c(-87.5924, 41.756893)"
1354045,Jewel Food Store 3082,6014 S Cottage Grove Ave,NA,Chicago,IL,60637,2526,COOK,Supermarket,41.784634,-87.606049,NA,NA,162653,"c(-87.606049, 41.784634)"
1580785,Papaya Detroit Llc,16336 W Warren Ave,NA,Detroit,MI,48228,3703,WAYNE,Super Store,42.343807,-83.205475,NA,NA,162770,"c(-83.205475, 42.343807)"
1381607,Carniceria La Hacienda 1,7215 W Indian School Rd,NA,Phoenix,AZ,85033,3135,MARICOPA,Grocery Store,33.494656,-112.21432,NA,NA,163542,"c(-112.21432, 33.494656)"
1463508,Anmol Meat & Grocery,2906 W Devon Ave,NA,Chicago,IL,60659,1508,COOK,Grocery Store,41.997719,-87.702522,NA,NA,164076,"c(-87.702522, 41.997719)"
1569881,Nakhil Palace,6014 W Irving Park Rd,NA,Chicago,IL,60634,2520,COOK,Grocery Store,41.953308,-87.777504,NA,NA,164443,"c(-87.777504, 41.953308)"
1462975,Lafrique Market,2011 S State St,NA,Chicago,IL,60616,2173,COOK,Grocery Store,41.854908,-87.626732,NA,NA,164678,"c(-87.626732, 41.854908)"
1464066,Twin Mart Food & Tobacco,5360 W Division St,Ste B,Chicago,IL,60651,1372,COOK,Grocery Store,41.902557,-87.76075,NA,NA,165538,"c(-87.76075, 41.902557)"
1331948,K & M Quick Mart Inc,11334 S Michigan Ave,NA,Chicago,IL,60628,4942,COOK,Grocery Store,41.687904,-87.621307,NA,NA,165689,"c(-87.621307, 41.687904)"
1331966,Omar Food Market Inc,5960 W Roosevelt Rd,NA,Chicago,IL,60644,1471,COOK,Grocery Store,41.865707,-87.773788,NA,NA,165693,"c(-87.773788, 41.865707)"
1430744,Kays Wholesale LLC,2939 Russell St,NA,Detroit,MI,48207,4825,WAYNE,Grocery Store,42.348564,-83.041962,NA,NA,165788,"c(-83.041962, 42.348564)"
1430795,Rainbow Food Mart Inc.,2926 W Devon Ave,NA,Chicago,IL,60659,1508,COOK,Grocery Store,41.997707,-87.703156,NA,NA,165866,"c(-87.703156, 41.997707)"
1430132,Chatham Fresh Mart Inc,402 E 83rd St,NA,Chicago,IL,60619,5726,COOK,Grocery Store,41.743896,-87.614426,NA,NA,165879,"c(-87.614426, 41.743896)"
1430996,Mountrose Supermarket & Taqueria Inc.,3440 W Montrose Ave,NA,Chicago,IL,60618,1138,COOK,Grocery Store,41.961262,-87.714661,NA,NA,166047,"c(-87.714661, 41.961262)"
1431136,Baity Market 1,12450 N 35th Ave,Ste 95,Phoenix,AZ,85029,3180,MARICOPA,Grocery Store,33.598774,-112.13402,NA,NA,166097,"c(-112.13402, 33.598774)"
1357419,Target Store T3272,6422 N Sheridan Rd,NA,Chicago,IL,60626,5336,COOK,Super Store,41.999123,-87.660713,NA,NA,166222,"c(-87.660713, 41.999123)"
1382262,Regents Market 1,1644 East Hyde Park Blvd,NA,Chicago,IL,60615,    ,COOK,Grocery Store,41.802567,-87.585541,NA,NA,166513,"c(-87.585541, 41.802567)"
1575939,ALDI 79171,4555 E Cactus Rd,NA,Phoenix,AZ,85032,7743,MARICOPA,Supermarket,33.598816,-111.98518,NA,NA,166651,"c(-111.98518, 33.598816)"
1594835,Baleqeen Market 1 Llc 1,8033 McGraw St,NA,Detroit,MI,48210,2158,WAYNE,Grocery Store,42.334133,-83.143967,NA,NA,166942,"c(-83.143967, 42.334133)"
1431351,The Crab House,1049 W 103rd St,NA,Chicago,IL,60643,2312,COOK,Grocery Store,41.706528,-87.649544,NA,NA,166952,"c(-87.649544, 41.706528)"
1420982,El Corral,10171 N 19th Ave,Ste 1,Phoenix,AZ,85021,1940,MARICOPA,Grocery Store,33.578182,-112.09885,NA,NA,167575,"c(-112.09885, 33.578182)"
1434449,Ryans Food Store,4900 N Pulaski Rd,NA,Chicago,IL,60630,2813,COOK,Grocery Store,41.970203,-87.728355,NA,NA,167972,"c(-87.728355, 41.970203)"
1464610,Dena's Food Inc.,7749 S Halsted St,NA,Chicago,IL,60620,2412,COOK,Grocery Store,41.752922,-87.643791,NA,NA,168111,"c(-87.643791, 41.752922)"
1464529,Artesian Food & Spirits Inc,2432 W 63rd St,NA,Chicago,IL,60629,1256,COOK,Grocery Store,41.779526,-87.685059,NA,NA,168326,"c(-87.685059, 41.779526)"
1401796,7 Seas Supermarket Inc.,1015 W 87th St,Suite A,Chicago,IL,60620,    ,COOK,Grocery Store,41.735584,-87.6493,NA,NA,169158,"c(-87.6493, 41.735584)"
1573489,Englewood Food Wholesale Market Inc,5901 S Racine Ave,NA,Chicago,IL,60636,1915,COOK,Grocery Store,41.786724,-87.65451,NA,NA,169386,"c(-87.65451, 41.786724)"
1340129,69 Loomis Food Market,6849 S Loomis Blvd,NA,Chicago,IL,60636,3403,COOK,Grocery Store,41.769035,-87.659019,NA,NA,169715,"c(-87.659019, 41.769035)"
1432245,Save-a-lot 60035,20811 W 8 Mile Rd,NA,Detroit,MI,48219,1333,WAYNE,Supermarket,42.443211,-83.248428,NA,NA,169747,"c(-83.248428, 42.443211)"
1402281,Caribbean Oasis,2958 N 16th St,NA,Phoenix,AZ,85016,7606,MARICOPA,Grocery Store,33.481934,-112.04771,NA,NA,169933,"c(-112.04771, 33.481934)"
1341459,First Stop Food Mart Inc,4425 N Sheridan Rd,NA,Chicago,IL,60640,5605,COOK,Grocery Store,41.962429,-87.65461,NA,NA,170279,"c(-87.65461, 41.962429)"
1634094,Fresh Marketplace,2600 N Central Ave,NA,Chicago,IL,60639,1324,COOK,Super Store,41.928497,-87.766449,NA,NA,170839,"c(-87.766449, 41.928497)"
1560193,Apple Food Mart,5255 W Madison St,Ste C,Chicago,IL,60644,4101,COOK,Grocery Store,41.879932,-87.757362,NA,NA,170870,"c(-87.757362, 41.879932)"
1559343,South Shore Celluar & More,2541 E 79th St,NA,Chicago,IL,60649,5119,COOK,Grocery Store,41.751732,-87.562172,NA,NA,170876,"c(-87.562172, 41.751732)"
1410263,Fullerton Dollar Plus,5209 W Fullerton Ave,NA,Chicago,IL,60639,1401,COOK,Grocery Store,41.923733,-87.756775,NA,NA,172184,"c(-87.756775, 41.923733)"
1410269,Aldi 40013,201 W Division St,NA,Chicago,IL,60610,1820,COOK,Supermarket,41.903751,-87.634529,NA,NA,172186,"c(-87.634529, 41.903751)"
1435699,4 Guys Shop,4820 W North Ave,NA,Chicago,IL,60639,4530,COOK,Grocery Store,41.909836,-87.746796,NA,NA,172408,"c(-87.746796, 41.909836)"
1435833,Supermercado Tarimoro 2,14512 S Torrence Ave,NA,Chicago,IL,60633,2019,COOK,Grocery Store,41.631374,-87.559525,NA,NA,172452,"c(-87.559525, 41.631374)"
1435946,Luna's Grocery Store Inc,1900 S Leavitt St,NA,Chicago,IL,60608,2524,COOK,Grocery Store,41.855652,-87.681183,NA,NA,172485,"c(-87.681183, 41.855652)"
1403273,Babel Mediterranean Market,18425 N 19th Ave,Ste 124,Phoenix,AZ,85023,1386,MARICOPA,Grocery Store,33.653252,-112.09831,NA,NA,173001,"c(-112.09831, 33.653252)"
1422591,Express Food Mart & Cellular 1,11058 S Wentworth Ave,NA,Chicago,IL,60628,4251,COOK,Grocery Store,41.693077,-87.627975,NA,NA,173229,"c(-87.627975, 41.693077)"
1630409,Alex 75 Food,432 E 75th St,NA,Chicago,IL,60619,2200,COOK,Grocery Store,41.758621,-87.613625,NA,NA,173274,"c(-87.613625, 41.758621)"
1453785,ATW Liquor & Food Inc.,11500 E McNichols Rd,NA,Detroit,MI,48205,3275,WAYNE,Grocery Store,42.419704,-83.005241,NA,NA,173345,"c(-83.005241, 42.419704)"
1585254,Someria Food Mart Inc,2814 W Devon Ave.,1st Floor,Chicago,IL,60659,    ,COOK,Grocery Store,41.997757,-87.700272,NA,NA,174199,"c(-87.700272, 41.997757)"
1477566,Manhattan Fish And Chicken,20100 Plymouth Rd,NA,Detroit,MI,48228,1238,WAYNE,Grocery Store,42.372147,-83.237778,NA,NA,174204,"c(-83.237778, 42.372147)"
1477641,Aldi 79158,1401 E Bell Rd,NA,Phoenix,AZ,85022,2716,MARICOPA,Supermarket,33.639896,-112.05208,NA,NA,174233,"c(-112.05208, 33.639896)"
1477642,Aldi 79157,5775 W Baseline Rd,NA,Phoenix,AZ,85339,    ,MARICOPA,Supermarket,33.377392,-112.18282,NA,NA,174234,"c(-112.18282, 33.377392)"
1477647,Royal Fresh Market Harper,16700 Harper Ave,NA,Detroit,MI,48224,1909,WAYNE,Supermarket,42.413994,-82.939819,NA,NA,174239,"c(-82.939819, 42.413994)"
1424154,Target Store T3349,555 W Webster Ave,NA,Chicago,IL,60614,7610,COOK,Super Store,41.922085,-87.643532,NA,NA,175406,"c(-87.643532, 41.922085)"
1650041,Costco Wholesale 0827,3801 N 33rd Ave,NA,Phoenix,AZ,85017,4508,MARICOPA,Super Store,33.491684,-112.12842,NA,NA,175449,"c(-112.12842, 33.491684)"
1424092,Jordan Future Inc,3358 W le Moyne St,NA,Chicago,IL,60651,2451,COOK,Grocery Store,41.908394,-87.711693,NA,NA,175524,"c(-87.711693, 41.908394)"
1424149,Target Store T3314,4631 W Foster Ave,NA,Chicago,IL,60630,1709,COOK,Super Store,41.975311,-87.742676,NA,NA,175536,"c(-87.742676, 41.975311)"
1640491,T. L. Grocery Store And Restaurant Llc,5038 W Madison St,NA,Chicago,IL,60644,4127,COOK,Grocery Store,41.88081,-87.751686,NA,NA,175543,"c(-87.751686, 41.88081)"
1577723,Lily Supermarket Inc.,9863 S Ewing Ave,NA,Chicago,IL,60617,5564,COOK,Grocery Store,41.715981,-87.534981,NA,NA,176853,"c(-87.534981, 41.715981)"
1512476,Zebee Fish & Chicken Market 1,8233 Livernois Ave,NA,Detroit,MI,48204,3515,WAYNE,Grocery Store,42.354965,-83.138191,NA,NA,176913,"c(-83.138191, 42.354965)"
1478037,Al-tayyab Halal Meat And Grocery Inc,2753 W Devon Ave,FL F,Chicago,IL,60659,1712,COOK,Grocery Store,41.997341,-87.699165,NA,NA,177137,"c(-87.699165, 41.997341)"
1455386,Rich's Delicatessen & Liquor,857 N Western Ave,NA,Chicago,IL,60622,4635,COOK,Grocery Store,41.897408,-87.686546,NA,NA,177388,"c(-87.686546, 41.897408)"
1412619,Hi-mart 3,5825 N Tripp Ave,NA,Chicago,IL,60646,6013,COOK,Super Store,41.986645,-87.732819,NA,NA,177690,"c(-87.732819, 41.986645)"
1368145,Jenny's Food Market,2990 N Milwaukee Ave,NA,Chicago,IL,60618,7393,COOK,Grocery Store,41.935658,-87.718216,NA,NA,177851,"c(-87.718216, 41.935658)"
1437234,South Loop Market,2135 S Michigan Ave,NA,Chicago,IL,60616,5075,COOK,Grocery Store,41.853287,-87.623749,NA,NA,178024,"c(-87.623749, 41.853287)"
1342616,Mercado La Casita,2632 W 51st St,NA,Chicago,IL,60632,1560,COOK,Grocery Store,41.801315,-87.690521,NA,NA,178051,"c(-87.690521, 41.801315)"
1424915,Carniceria Los Vaqueros 1,6440 W Van Buren St,NA,Phoenix,AZ,85043,5003,MARICOPA,Grocery Store,33.451973,-112.1995,NA,NA,179206,"c(-112.1995, 33.451973)"
1425258,Cloves Indian Grocery & Kitchen 02,1930 W Thunderbird Rd,Ste 108,Phoenix,AZ,85023,6369,MARICOPA,Grocery Store,33.611149,-112.10188,NA,NA,179242,"c(-112.10188, 33.611149)"
1630473,Los Cuates Mercado Inc,4531 W Marquette Rd,NA,Chicago,IL,60629,5626,COOK,Grocery Store,41.771038,-87.73616,NA,NA,180011,"c(-87.73616, 41.771038)"
1630349,Luxry Food Mart,2902 W 63rd St,NA,Chicago,IL,60629,2730,COOK,Grocery Store,41.779465,-87.696129,NA,NA,180047,"c(-87.696129, 41.779465)"
1631391,Lawrence Food & Liquors Inc,5933 W Lawrence Ave,NA,Chicago,IL,60630,3129,COOK,Grocery Store,41.967434,-87.776169,NA,NA,180445,"c(-87.776169, 41.967434)"
1366668,Food Basket,7205 S Halsted St,NA,Chicago,IL,60621,1617,COOK,Grocery Store,41.763111,-87.644104,NA,NA,180529,"c(-87.644104, 41.763111)"
1456790,Nohadra Grocery Inc,2959 W Devon Ave,NA,Chicago,IL,60659,1555,COOK,Grocery Store,41.997261,-87.704254,NA,NA,180975,"c(-87.704254, 41.997261)"
1456831,Quality Food & Beverage Inc,2553-57 71st Street,NA,Chicago,IL,60629,2050,COOK,Grocery Store,41.764442,-87.687912,NA,NA,180997,"c(-87.687912, 41.764442)"
1587715,Sara Market,1610 N 36th St,Ste B-104,Phoenix,AZ,85008,    ,MARICOPA,Grocery Store,33.466446,-112.00431,NA,NA,181346,"c(-112.00431, 33.466446)"
1626633,Save A Lot 21653,7908 S Halsted St,NA,Chicago,IL,60620,2557,COOK,Supermarket,41.750088,-87.644363,NA,NA,182363,"c(-87.644363, 41.750088)"
1438701,Atrah Incorporated,2903 W Devon Ave,NA,Chicago,IL,60659,1507,COOK,Grocery Store,41.997318,-87.702301,NA,NA,182583,"c(-87.702301, 41.997318)"
1439616,Alnaklah Llc 1,8803 Michigan Ave,NA,Detroit,MI,48210,2028,WAYNE,Grocery Store,42.329468,-83.149521,NA,NA,182693,"c(-83.149521, 42.329468)"
1439314,S & O Caribbean Grocery,13060 N Cave Creek Rd,NA,Phoenix,AZ,85022,5170,MARICOPA,Grocery Store,33.605759,-112.03662,NA,NA,182984,"c(-112.03662, 33.605759)"
1497513,Savon Foods,15025 W 7 Mile Rd,NA,Detroit,MI,48235,2788,WAYNE,Supermarket,42.430321,-83.194283,NA,NA,183076,"c(-83.194283, 42.430321)"
1457600,Family Halal Store,4141 N 35th Ave,Ste 10,Phoenix,AZ,85017,3864,MARICOPA,Grocery Store,33.496365,-112.13329,NA,NA,183528,"c(-112.13329, 33.496365)"
1491625,Rest & Market Monarcas Llc,602 W Baseline Rd,NA,Phoenix,AZ,85041,7107,MARICOPA,Grocery Store,33.37809,-112.0811,NA,NA,183656,"c(-112.0811, 33.37809)"
1416589,Manar Food Market Inc.,8209 S Exchange Ave,NA,Chicago,IL,60617,2123,COOK,Grocery Store,41.74614,-87.552521,NA,NA,184588,"c(-87.552521, 41.74614)"
1498118,Apna Bazaar,3607 E Bell Rd,Ste 2,Phoenix,AZ,85032,2152,MARICOPA,Grocery Store,33.640045,-112.00436,NA,NA,184839,"c(-112.00436, 33.640045)"
1481752,Seafood Paradise On Jeffery,9529 S Jeffery Ave,NA,Chicago,IL,60617,4729,COOK,Grocery Store,41.721329,-87.574883,NA,NA,185001,"c(-87.574883, 41.721329)"
1499071,Whole Foods Market 10740,3 W Chicago Ave,NA,Chicago,IL,60654,3206,COOK,Super Store,41.896469,-87.628456,NA,NA,186687,"c(-87.628456, 41.896469)"
1493194,Farm On Ogden,3555 W Ogden Ave,NA,Chicago,IL,60623,2583,COOK,Grocery Store,41.854328,-87.714355,NA,NA,187058,"c(-87.714355, 41.854328)"
1482265,Colfax Mart Inc,2554 E 83rd St,NA,Chicago,IL,60617,1906,COOK,Grocery Store,41.744728,-87.561554,NA,NA,187441,"c(-87.561554, 41.744728)"
1482427,Pita Bakery & Grocery,17007 W Warren Ave,NA,Detroit,MI,48228,3506,WAYNE,Grocery Store,42.343163,-83.212555,NA,NA,187590,"c(-83.212555, 42.343163)"
1466735,Rivertown Market 661,1475 E Jefferson Ave,NA,Detroit,MI,48207,3156,WAYNE,Super Store,42.334675,-83.031105,NA,NA,188207,"c(-83.031105, 42.334675)"
1505553,Asian Nest Market,3411 W Northern Ave,Ste D & E,Phoenix,AZ,85051,6558,MARICOPA,Grocery Store,33.552727,-112.13259,NA,NA,189271,"c(-112.13259, 33.552727)"
1484843,Big Sams Food Mart,133 E 75th St,NA,Chicago,IL,60619,1609,COOK,Grocery Store,41.757999,-87.620209,NA,NA,189933,"c(-87.620209, 41.757999)"
1493778,Los Primos Fresh Market & Taqueria,4935 W 47th St,NA,Chicago,IL,60638,2041,COOK,Grocery Store,41.807365,-87.747055,NA,NA,190058,"c(-87.747055, 41.807365)"
1493787,Fine Fair Food & Liquor,3357 W 16th St,NA,Chicago,IL,60623,2145,COOK,Grocery Store,41.858887,-87.710014,NA,NA,190061,"c(-87.710014, 41.858887)"
1485689,Stop & Save Shop,2700 W 25th St,NA,Chicago,IL,60608,4602,COOK,Grocery Store,41.846729,-87.693008,NA,NA,190721,"c(-87.693008, 41.846729)"
1537105,Harbor Seafood Market Inc.,2018 W 63rd St,NA,Chicago,IL,60636,2131,COOK,Grocery Store,41.779686,-87.674782,NA,NA,191081,"c(-87.674782, 41.779686)"
1494684,Seafood Junction,5401 South Wentworth Ave,Unit 5w,Chicago,IL,60609,    ,COOK,Grocery Store,41.796234,-87.630318,NA,NA,191104,"c(-87.630318, 41.796234)"
1494764,Rozi Food Market,10643 N 43rd Ave,NA,Phoenix,AZ,85029,3944,MARICOPA,Grocery Store,33.583008,-112.15145,NA,NA,191149,"c(-112.15145, 33.583008)"
1536690,La Luna Maya,7603 McGraw St,NA,Detroit,MI,48210,1943,WAYNE,Grocery Store,42.335533,-83.140106,NA,NA,191480,"c(-83.140106, 42.335533)"
1536204,Torrance Food Inc,10600 S Torrence Ave,NA,Chicago,IL,60617,6118,COOK,Grocery Store,41.702587,-87.559944,NA,NA,191571,"c(-87.559944, 41.702587)"
1536520,Cermak Fresh Market,1711 W Cermak Rd,NA,Chicago,IL,60608,4315,COOK,Super Store,41.851753,-87.669128,NA,NA,191721,"c(-87.669128, 41.851753)"
1519591,Pick & Save Supermarket,7404 E 7 Mile Rd,NA,Detroit,MI,48234,3178,WAYNE,Super Store,42.433632,-83.028145,NA,NA,193060,"c(-83.028145, 42.433632)"
